"date","country","confirmed","death","recovered","population","active"
2020-02-16,"Singapore",75,0,18,5638676,57
2020-02-16,"South Korea",29,0,9,51635256,20
2020-02-16,"Spain",2,0,2,46723749,0
2020-02-16,"Sri Lanka",1,0,1,21670000,0
2020-02-16,"Sweden",1,0,0,10183175,1
2020-02-16,"Taiwan",20,1,2,-Inf,17
2020-02-16,"Thailand",34,0,14,69428524,20
2020-02-16,"UK",9,0,8,66488991,1
2020-02-16,"United Arab Emirates",9,0,4,9630959,5
2020-02-16,"US",15,0,3,327167434,12
2020-02-16,"Vietnam",16,0,7,95540395,9
2020-02-17,"Australia",15,0,10,24992369,5
2020-02-17,"Belgium",1,0,1,11422068,0
2020-02-17,"Cambodia",1,0,1,16249798,0
2020-02-17,"Canada",8,0,1,37058856,7
2020-02-17,"China",72434,1864,12462,1392730000,58108
2020-02-17,"Egypt",1,0,0,98423595,1
2020-02-17,"Finland",1,0,1,5518050,0
2020-02-17,"France",12,1,4,66987244,7
2020-02-17,"Germany",16,0,1,82927922,15
2020-02-17,"India",3,0,3,1352617328,0
2020-02-17,"Italy",3,0,0,60483973,3
2020-02-17,"Japan",66,1,12,126529100,53
2020-02-17,"Malaysia",22,0,7,31528585,15
2020-02-17,"Nepal",1,0,1,28087871,0
2020-02-17,"Others",454,0,0,-Inf,454
2020-02-17,"Philippines",3,1,1,106651922,1
2020-02-17,"Russia",2,0,2,144478050,0
2020-02-17,"Singapore",77,0,24,5638676,53
2020-02-17,"South Korea",30,0,10,51635256,20
2020-02-17,"Spain",2,0,2,46723749,0
2020-02-17,"Sri Lanka",1,0,1,21670000,0
2020-02-17,"Sweden",1,0,0,10183175,1
2020-02-17,"Taiwan",22,1,2,-Inf,19
2020-02-17,"Thailand",35,0,15,69428524,20
2020-02-17,"UK",9,0,8,66488991,1
2020-02-17,"United Arab Emirates",9,0,4,9630959,5
2020-02-17,"US",15,0,3,327167434,12
2020-02-17,"Vietnam",16,0,7,95540395,9
2020-02-18,"Australia",15,0,10,24992369,5
2020-02-18,"Belgium",1,0,1,11422068,0
2020-02-18,"Cambodia",1,0,1,16249798,0
2020-02-18,"Canada",8,0,1,37058856,7
2020-02-18,"China",74211,2003,14206,1392730000,58002
2020-02-18,"Egypt",1,0,0,98423595,1
2020-02-18,"Finland",1,0,1,5518050,0
2020-02-18,"France",12,1,4,66987244,7
2020-02-18,"Germany",16,0,12,82927922,4
2020-02-18,"India",3,0,3,1352617328,0
2020-02-18,"Italy",3,0,0,60483973,3
2020-02-18,"Japan",74,1,13,126529100,60
2020-02-18,"Malaysia",22,0,13,31528585,9
2020-02-18,"Nepal",1,0,1,28087871,0
2020-02-18,"Others",542,0,0,-Inf,542
2020-02-18,"Philippines",3,1,1,106651922,1
2020-02-18,"Russia",2,0,2,144478050,0
2020-02-18,"Singapore",81,0,29,5638676,52
2020-02-18,"South Korea",31,0,12,51635256,19
2020-02-18,"Spain",2,0,2,46723749,0
2020-02-18,"Sri Lanka",1,0,1,21670000,0
2020-02-18,"Sweden",1,0,0,10183175,1
2020-02-18,"Taiwan",22,1,2,-Inf,19
2020-02-18,"Thailand",35,0,15,69428524,20
2020-02-18,"UK",9,0,8,66488991,1
2020-02-18,"United Arab Emirates",9,0,4,9630959,5
2020-02-18,"US",15,0,3,327167434,12
2020-02-18,"Vietnam",16,0,7,95540395,9
2020-02-19,"Australia",15,0,10,24992369,5
2020-02-19,"Belgium",1,0,1,11422068,0
2020-02-19,"Cambodia",1,0,1,16249798,0
2020-02-19,"Canada",8,0,1,37058856,7
2020-02-19,"China",74619,2116,15962,1392730000,56541
2020-02-19,"Egypt",1,0,0,98423595,1
2020-02-19,"Finland",1,0,1,5518050,0
2020-02-19,"France",12,1,4,66987244,7
2020-02-19,"Germany",16,0,12,82927922,4
2020-02-19,"India",3,0,3,1352617328,0
2020-02-19,"Iran",2,2,0,81800269,0
2020-02-19,"Italy",3,0,0,60483973,3
2020-02-19,"Japan",84,1,18,126529100,65
2020-02-19,"Malaysia",22,0,15,31528585,7
2020-02-19,"Nepal",1,0,1,28087871,0
2020-02-19,"Others",621,0,1,-Inf,620
2020-02-19,"Philippines",3,1,1,106651922,1
2020-02-19,"Russia",2,0,2,144478050,0
2020-02-19,"Singapore",84,0,34,5638676,50
2020-02-19,"South Korea",31,0,12,51635256,19
2020-02-19,"Spain",2,0,2,46723749,0
2020-02-19,"Sri Lanka",1,0,1,21670000,0
2020-02-19,"Sweden",1,0,0,10183175,1
2020-02-19,"Taiwan",23,1,2,-Inf,20
2020-02-19,"Thailand",35,0,15,69428524,20
2020-02-19,"UK",9,0,8,66488991,1
2020-02-19,"United Arab Emirates",9,0,4,9630959,5
2020-02-19,"US",15,0,3,327167434,12
2020-02-19,"Vietnam",16,0,7,95540395,9
2020-02-20,"Australia",15,0,10,24992369,5
2020-02-20,"Belgium",1,0,1,11422068,0
2020-02-20,"Cambodia",1,0,1,16249798,0
2020-02-20,"Canada",8,0,1,37058856,7
2020-02-20,"China",75077,2238,18014,1392730000,54825
2020-02-20,"Egypt",1,0,0,98423595,1
2020-02-20,"Finland",1,0,1,5518050,0
2020-02-20,"France",12,1,4,66987244,7
2020-02-20,"Germany",16,0,12,82927922,4
2020-02-20,"India",3,0,3,1352617328,0
2020-02-20,"Iran",5,2,0,81800269,3
2020-02-20,"Italy",3,0,0,60483973,3
2020-02-20,"Japan",94,1,18,126529100,75
2020-02-20,"Malaysia",22,0,15,31528585,7
2020-02-20,"Nepal",1,0,1,28087871,0
2020-02-20,"Others",634,2,1,-Inf,631
2020-02-20,"Philippines",3,1,1,106651922,1
2020-02-20,"Russia",2,0,2,144478050,0
2020-02-20,"Singapore",84,0,34,5638676,50
2020-02-20,"South Korea",104,1,16,51635256,87
2020-02-20,"Spain",2,0,2,46723749,0
2020-02-20,"Sri Lanka",1,0,1,21670000,0
2020-02-20,"Sweden",1,0,0,10183175,1
2020-02-20,"Taiwan",24,1,2,-Inf,21
2020-02-20,"Thailand",35,0,15,69428524,20
2020-02-20,"UK",9,0,8,66488991,1
2020-02-20,"United Arab Emirates",9,0,4,9630959,5
2020-02-20,"US",15,0,3,327167434,12
2020-02-20,"Vietnam",16,0,7,95540395,9
2020-02-21,"Australia",19,0,11,24992369,8
2020-02-21,"Belgium",1,0,1,11422068,0
2020-02-21,"Cambodia",1,0,1,16249798,0
2020-02-21,"Canada",9,0,3,37058856,6
2020-02-21,"China",75550,2238,18704,1392730000,54608
2020-02-21,"Egypt",1,0,0,98423595,1
2020-02-21,"Finland",1,0,1,5518050,0
2020-02-21,"France",12,1,4,66987244,7
2020-02-21,"Germany",16,0,14,82927922,2
2020-02-21,"India",3,0,3,1352617328,0
2020-02-21,"Iran",18,4,0,81800269,14
2020-02-21,"Israel",1,0,0,8883800,1
2020-02-21,"Italy",20,1,0,60483973,19
2020-02-21,"Japan",105,1,22,126529100,82
2020-02-21,"Lebanon",1,0,0,6848925,1
2020-02-21,"Malaysia",22,0,15,31528585,7
2020-02-21,"Nepal",1,0,1,28087871,0
2020-02-21,"Others",634,2,1,-Inf,631
2020-02-21,"Philippines",3,1,1,106651922,1
2020-02-21,"Russia",2,0,2,144478050,0
2020-02-21,"Singapore",85,0,37,5638676,48
2020-02-21,"South Korea",204,2,16,51635256,186
2020-02-21,"Spain",2,0,2,46723749,0
2020-02-21,"Sri Lanka",1,0,1,21670000,0
2020-02-21,"Sweden",1,0,0,10183175,1
2020-02-21,"Taiwan",26,1,2,-Inf,23
2020-02-21,"Thailand",35,0,17,69428524,18
2020-02-21,"UK",9,0,8,66488991,1
2020-02-21,"United Arab Emirates",9,0,4,9630959,5
2020-02-21,"US",35,0,5,327167434,30
2020-02-21,"Vietnam",16,0,14,95540395,2
2020-02-22,"Australia",22,0,11,24992369,11
2020-02-22,"Belgium",1,0,1,11422068,0
2020-02-22,"Cambodia",1,0,1,16249798,0
2020-02-22,"Canada",9,0,3,37058856,6
2020-02-22,"China",77001,2443,22699,1392730000,51859
2020-02-22,"Egypt",1,0,0,98423595,1
2020-02-22,"Finland",1,0,1,5518050,0
2020-02-22,"France",12,1,4,66987244,7
2020-02-22,"Germany",16,0,14,82927922,2
2020-02-22,"India",3,0,3,1352617328,0
2020-02-22,"Iran",28,5,0,81800269,23
2020-02-22,"Israel",1,0,0,8883800,1
2020-02-22,"Italy",62,2,1,60483973,59
2020-02-22,"Japan",122,1,22,126529100,99
2020-02-22,"Lebanon",1,0,0,6848925,1
2020-02-22,"Malaysia",22,0,15,31528585,7
2020-02-22,"Nepal",1,0,1,28087871,0
2020-02-22,"Others",634,2,1,-Inf,631
2020-02-22,"Philippines",3,1,1,106651922,1
2020-02-22,"Russia",2,0,2,144478050,0
2020-02-22,"Singapore",85,0,37,5638676,48
2020-02-22,"South Korea",433,2,16,51635256,415
2020-02-22,"Spain",2,0,2,46723749,0
2020-02-22,"Sri Lanka",1,0,1,21670000,0
2020-02-22,"Sweden",1,0,0,10183175,1
2020-02-22,"Taiwan",26,1,2,-Inf,23
2020-02-22,"Thailand",35,0,17,69428524,18
2020-02-22,"UK",9,0,8,66488991,1
2020-02-22,"United Arab Emirates",13,0,4,9630959,9
2020-02-22,"US",35,0,5,327167434,30
2020-02-22,"Vietnam",16,0,14,95540395,2
2020-02-23,"Australia",22,0,11,24992369,11
2020-02-23,"Belgium",1,0,1,11422068,0
2020-02-23,"Cambodia",1,0,1,16249798,0
2020-02-23,"Canada",9,0,3,37058856,6
2020-02-23,"China",77022,2445,23187,1392730000,51390
2020-02-23,"Egypt",1,0,0,98423595,1
2020-02-23,"Finland",1,0,1,5518050,0
2020-02-23,"France",12,1,4,66987244,7
2020-02-23,"Germany",16,0,14,82927922,2
2020-02-23,"India",3,0,3,1352617328,0
2020-02-23,"Iran",43,8,0,81800269,35
2020-02-23,"Iraq",0,0,0,38433600,0
2020-02-23,"Israel",1,0,0,8883800,1
2020-02-23,"Italy",155,3,2,60483973,150
2020-02-23,"Japan",147,1,22,126529100,124
2020-02-23,"Lebanon",1,0,0,6848925,1
2020-02-23,"Malaysia",22,0,15,31528585,7
2020-02-23,"Nepal",1,0,1,28087871,0
2020-02-23,"Others",691,3,0,-Inf,688
2020-02-23,"Philippines",3,1,1,106651922,1
2020-02-23,"Russia",2,0,2,144478050,0
2020-02-23,"Singapore",89,0,51,5638676,38
2020-02-23,"South Korea",602,6,18,51635256,578
2020-02-23,"Spain",2,0,2,46723749,0
2020-02-23,"Sri Lanka",1,0,1,21670000,0
2020-02-23,"Sweden",1,0,0,10183175,1
2020-02-23,"Taiwan",28,1,2,-Inf,25
2020-02-23,"Thailand",35,0,21,69428524,14
2020-02-23,"UK",9,0,8,66488991,1
2020-02-23,"United Arab Emirates",13,0,4,9630959,9
2020-02-23,"US",35,0,5,327167434,30
2020-02-23,"Vietnam",16,0,14,95540395,2
2020-02-24,"Afghanistan",1,0,0,37172386,1
2020-02-24,"Australia",22,0,11,24992369,11
2020-02-24,"Bahrain",1,0,0,1569439,1
2020-02-24,"Belgium",1,0,1,11422068,0
2020-02-24,"Cambodia",1,0,1,16249798,0
2020-02-24,"Canada",10,0,3,37058856,7
2020-02-24,"China",77241,2595,25015,1392730000,49631
2020-02-24,"Egypt",1,0,0,98423595,1
2020-02-24,"Finland",1,0,1,5518050,0
2020-02-24,"France",12,1,4,66987244,7
2020-02-24,"Germany",16,0,14,82927922,2
2020-02-24,"India",3,0,3,1352617328,0
2020-02-24,"Iran",61,12,0,81800269,49
2020-02-24,"Iraq",1,0,0,38433600,1
2020-02-24,"Israel",1,0,0,8883800,1
2020-02-24,"Italy",229,7,1,60483973,221
2020-02-24,"Japan",159,1,22,126529100,136
2020-02-24,"Kuwait",1,0,0,4137309,1
2020-02-24,"Lebanon",1,0,0,6848925,1
2020-02-24,"Malaysia",22,0,18,31528585,4
2020-02-24,"Nepal",1,0,1,28087871,0
2020-02-24,"Oman",2,0,0,4829483,2
2020-02-24,"Others",691,3,0,-Inf,688
2020-02-24,"Philippines",3,1,1,106651922,1
2020-02-24,"Russia",2,0,2,144478050,0
2020-02-24,"Singapore",89,0,51,5638676,38
2020-02-24,"South Korea",833,8,18,51635256,807
2020-02-24,"Spain",2,0,2,46723749,0
2020-02-24,"Sri Lanka",1,0,1,21670000,0
2020-02-24,"Sweden",1,0,0,10183175,1
2020-02-24,"Taiwan",30,1,5,-Inf,24
2020-02-24,"Thailand",35,0,21,69428524,14
2020-02-24,"UK",13,0,8,66488991,5
2020-02-24,"United Arab Emirates",13,0,4,9630959,9
2020-02-24,"US",53,0,5,327167434,48
2020-02-24,"Vietnam",16,0,14,95540395,2
2020-02-25,"Afghanistan",1,0,0,37172386,1
2020-02-25,"Algeria",1,0,0,42228429,1
2020-02-25,"Australia",22,0,11,24992369,11
2020-02-25,"Austria",2,0,0,8847037,2
2020-02-25,"Bahrain",23,0,0,1569439,23
2020-02-25,"Belgium",1,0,1,11422068,0
2020-02-25,"Cambodia",1,0,1,16249798,0
2020-02-25,"Canada",11,0,3,37058856,8
2020-02-25,"China",77754,2665,27676,1392730000,47413
2020-02-25,"Croatia",1,0,0,4089400,1
2020-02-25,"Egypt",1,0,0,98423595,1
2020-02-25,"Finland",1,0,1,5518050,0
2020-02-25,"France",14,1,11,66987244,2
2020-02-25,"Germany",17,0,14,82927922,3
2020-02-25,"India",3,0,3,1352617328,0
2020-02-25,"Iran",95,16,0,81800269,79
2020-02-25,"Iraq",1,0,0,38433600,1
2020-02-25,"Israel",1,0,0,8883800,1
2020-02-25,"Italy",322,10,1,60483973,311
2020-02-25,"Japan",170,1,22,126529100,147
2020-02-25,"Kuwait",11,0,0,4137309,11
2020-02-25,"Lebanon",1,0,0,6848925,1
2020-02-25,"Malaysia",22,0,18,31528585,4
2020-02-25,"Nepal",1,0,1,28087871,0
2020-02-25,"Oman",2,0,0,4829483,2
2020-02-25,"Others",691,3,0,-Inf,688
2020-02-25,"Philippines",3,1,1,106651922,1
2020-02-25,"Russia",2,0,2,144478050,0
2020-02-25,"Singapore",91,0,53,5638676,38
2020-02-25,"South Korea",977,10,22,51635256,945
2020-02-25,"Spain",6,0,2,46723749,4
2020-02-25,"Sri Lanka",1,0,1,21670000,0
2020-02-25,"Sweden",1,0,0,10183175,1
2020-02-25,"Switzerland",1,0,0,8516543,1
2020-02-25,"Taiwan",31,1,5,-Inf,25
2020-02-25,"Thailand",37,0,22,69428524,15
2020-02-25,"UK",13,0,8,66488991,5
2020-02-25,"United Arab Emirates",13,0,4,9630959,9
2020-02-25,"US",53,0,6,327167434,47
2020-02-25,"Vietnam",16,0,16,95540395,0
2020-02-26,"Afghanistan",1,0,0,37172386,1
2020-02-26,"Algeria",1,0,0,42228429,1
2020-02-26,"Australia",22,0,11,24992369,11
2020-02-26,"Austria",2,0,0,8847037,2
2020-02-26,"Bahrain",33,0,0,1569439,33
2020-02-26,"Belgium",1,0,1,11422068,0
2020-02-26,"Brazil",1,0,0,209469333,1
2020-02-26,"Cambodia",1,0,1,16249798,0
2020-02-26,"Canada",11,0,3,37058856,8
2020-02-26,"China",78166,2717,30084,1392730000,45365
2020-02-26,"Croatia",3,0,0,4089400,3
2020-02-26,"Egypt",1,0,0,98423595,1
2020-02-26,"Finland",2,0,1,5518050,1
2020-02-26,"France",18,2,11,66987244,5
2020-02-26,"Georgia",1,0,0,3731000,1
2020-02-26,"Germany",27,0,15,82927922,12
2020-02-26,"Greece",1,0,0,10727668,1
2020-02-26,"India",3,0,3,1352617328,0
2020-02-26,"Iran",139,19,49,81800269,71
2020-02-26,"Iraq",5,0,0,38433600,5
2020-02-26,"Israel",2,0,0,8883800,2
2020-02-26,"Italy",400,12,3,60483973,385
2020-02-26,"Japan",189,2,22,126529100,165
2020-02-26,"Kuwait",26,0,0,4137309,26
2020-02-26,"Lebanon",2,0,0,6848925,2
2020-02-26,"Malaysia",22,0,18,31528585,4
2020-02-26,"Nepal",1,0,1,28087871,0
2020-02-26,"North Macedonia",1,0,0,2082958,1
2020-02-26,"Norway",1,0,0,5314336,1
2020-02-26,"Oman",4,0,0,4829483,4
2020-02-26,"Others",705,4,10,-Inf,691
2020-02-26,"Pakistan",2,0,0,212215030,2
2020-02-26,"Philippines",3,1,1,106651922,1
2020-02-26,"Romania",1,0,0,19473936,1
2020-02-26,"Russia",2,0,2,144478050,0
2020-02-26,"Singapore",93,0,62,5638676,31
2020-02-26,"South Korea",1261,12,22,51635256,1227
2020-02-26,"Spain",13,0,2,46723749,11
2020-02-26,"Sri Lanka",1,0,1,21670000,0
2020-02-26,"Sweden",2,0,0,10183175,2
2020-02-26,"Switzerland",1,0,0,8516543,1
2020-02-26,"Taiwan",32,1,5,-Inf,26
2020-02-26,"Thailand",40,0,22,69428524,18
2020-02-26,"UK",13,0,8,66488991,5
2020-02-26,"United Arab Emirates",13,0,4,9630959,9
2020-02-26,"US",59,0,6,327167434,53
2020-02-26,"Vietnam",16,0,16,95540395,0
2020-02-27,"Afghanistan",1,0,0,37172386,1
2020-02-27,"Algeria",1,0,0,42228429,1
2020-02-27,"Australia",23,0,11,24992369,12
2020-02-27,"Austria",3,0,0,8847037,3
2020-02-27,"Bahrain",33,0,0,1569439,33
2020-02-27,"Belgium",1,0,1,11422068,0
2020-02-27,"Brazil",1,0,0,209469333,1
2020-02-27,"Cambodia",1,0,1,16249798,0
2020-02-27,"Canada",13,0,6,37058856,7
2020-02-27,"China",78600,2746,32930,1392730000,42924
2020-02-27,"Croatia",3,0,0,4089400,3
2020-02-27,"Denmark",1,0,0,5797446,1
2020-02-27,"Egypt",1,0,0,98423595,1
2020-02-27,"Estonia",1,0,0,1320884,1
2020-02-27,"Finland",2,0,1,5518050,1
2020-02-27,"France",38,2,11,66987244,25
2020-02-27,"Georgia",1,0,0,3731000,1
2020-02-27,"Germany",46,0,16,82927922,30
2020-02-27,"Greece",3,0,0,10727668,3
2020-02-27,"India",3,0,3,1352617328,0
2020-02-27,"Iran",245,26,49,81800269,170
2020-02-27,"Iraq",7,0,0,38433600,7
2020-02-27,"Israel",3,0,1,8883800,2
2020-02-27,"Italy",650,17,45,60483973,588
2020-02-27,"Japan",214,4,22,126529100,188
2020-02-27,"Kuwait",43,0,0,4137309,43
2020-02-27,"Lebanon",2,0,0,6848925,2
2020-02-27,"Malaysia",23,0,18,31528585,5
2020-02-27,"Nepal",1,0,1,28087871,0
2020-02-27,"Netherlands",1,0,0,17231017,1
2020-02-27,"North Macedonia",1,0,0,2082958,1
2020-02-27,"Norway",1,0,0,5314336,1
2020-02-27,"Oman",4,0,0,4829483,4
2020-02-27,"Others",705,4,10,-Inf,691
2020-02-27,"Pakistan",2,0,0,212215030,2
2020-02-27,"Philippines",3,1,1,106651922,1
2020-02-27,"Romania",1,0,0,19473936,1
2020-02-27,"Russia",2,0,2,144478050,0
2020-02-27,"San Marino",1,0,0,33785,1
2020-02-27,"Singapore",93,0,62,5638676,31
2020-02-27,"South Korea",1766,13,22,51635256,1731
2020-02-27,"Spain",15,0,2,46723749,13
2020-02-27,"Sri Lanka",1,0,1,21670000,0
2020-02-27,"Sweden",7,0,0,10183175,7
2020-02-27,"Switzerland",8,0,0,8516543,8
2020-02-27,"Taiwan",32,1,5,-Inf,26
2020-02-27,"Thailand",40,0,22,69428524,18
2020-02-27,"UK",15,0,8,66488991,7
2020-02-27,"United Arab Emirates",13,0,4,9630959,9
2020-02-27,"US",60,0,6,327167434,54
2020-02-27,"Vietnam",16,0,16,95540395,0
2020-02-28,"Afghanistan",1,0,0,37172386,1
2020-02-28,"Algeria",1,0,0,42228429,1
2020-02-28,"Australia",23,0,11,24992369,12
2020-02-28,"Austria",3,0,0,8847037,3
2020-02-28,"Azerbaijan",1,0,0,9942334,1
2020-02-28,"Bahrain",36,0,0,1569439,36
2020-02-28,"Belarus",1,0,0,9485386,1
2020-02-28,"Belgium",1,0,1,11422068,0
2020-02-28,"Brazil",1,0,0,209469333,1
2020-02-28,"Cambodia",1,0,1,16249798,0
2020-02-28,"Canada",14,0,6,37058856,8
2020-02-28,"China",78928,2790,36329,1392730000,39809
2020-02-28,"Croatia",5,0,0,4089400,5
2020-02-28,"Denmark",1,0,0,5797446,1
2020-02-28,"Egypt",1,0,1,98423595,0
2020-02-28,"Estonia",1,0,0,1320884,1
2020-02-28,"Finland",2,0,1,5518050,1
2020-02-28,"France",57,2,11,66987244,44
2020-02-28,"Georgia",1,0,0,3731000,1
2020-02-28,"Germany",48,0,16,82927922,32
2020-02-28,"Greece",4,0,0,10727668,4
2020-02-28,"Iceland",1,0,0,353574,1
2020-02-28,"India",3,0,3,1352617328,0
2020-02-28,"Iran",388,34,73,81800269,281
2020-02-28,"Iraq",7,0,0,38433600,7
2020-02-28,"Israel",4,0,1,8883800,3
2020-02-28,"Italy",888,21,46,60483973,821
2020-02-28,"Japan",228,4,22,126529100,202
2020-02-28,"Kuwait",45,0,0,4137309,45
2020-02-28,"Lebanon",2,0,0,6848925,2
2020-02-28,"Lithuania",1,0,0,2789533,1
2020-02-28,"Malaysia",23,0,18,31528585,5
2020-02-28,"Mexico",1,0,0,126190788,1
2020-02-28,"Nepal",1,0,1,28087871,0
2020-02-28,"Netherlands",1,0,0,17231017,1
2020-02-28,"New Zealand",1,0,0,4885500,1
2020-02-28,"Nigeria",1,0,0,195874740,1
2020-02-28,"North Macedonia",1,0,0,2082958,1
2020-02-28,"Norway",6,0,0,5314336,6
2020-02-28,"Oman",4,0,0,4829483,4
2020-02-28,"Others",705,6,10,-Inf,689
2020-02-28,"Pakistan",2,0,0,212215030,2
2020-02-28,"Philippines",3,1,1,106651922,1
2020-02-28,"Romania",3,0,0,19473936,3
2020-02-28,"Russia",2,0,2,144478050,0
2020-02-28,"San Marino",1,0,0,33785,1
2020-02-28,"Singapore",93,0,62,5638676,31
2020-02-28,"South Korea",2337,13,22,51635256,2302
2020-02-28,"Spain",32,0,2,46723749,30
2020-02-28,"Sri Lanka",1,0,1,21670000,0
2020-02-28,"Sweden",7,0,0,10183175,7
2020-02-28,"Switzerland",8,0,0,8516543,8
2020-02-28,"Taiwan",34,1,6,-Inf,27
2020-02-28,"Thailand",41,0,28,69428524,13
2020-02-28,"UK",21,0,8,66488991,13
2020-02-28,"United Arab Emirates",19,0,5,9630959,14
2020-02-28,"US",62,0,7,327167434,55
2020-02-28,"Vietnam",16,0,16,95540395,0
2020-02-29,"Afghanistan",1,0,0,37172386,1
2020-02-29,"Algeria",1,0,0,42228429,1
2020-02-29,"Australia",25,0,11,24992369,14
2020-02-29,"Austria",9,0,0,8847037,9
2020-02-29,"Bahrain",41,0,0,1569439,41
2020-02-29,"Belarus",1,0,0,9485386,1
2020-02-29,"Belgium",1,0,1,11422068,0
2020-02-29,"Brazil",2,0,0,209469333,2
2020-02-29,"Cambodia",1,0,1,16249798,0
2020-02-29,"Canada",20,0,6,37058856,14
2020-02-29,"China",79356,2837,39320,1392730000,37199
2020-02-29,"Croatia",6,0,0,4089400,6
2020-02-29,"Denmark",3,0,0,5797446,3
2020-02-29,"Egypt",1,0,1,98423595,0
2020-02-29,"Estonia",1,0,0,1320884,1
2020-02-29,"Finland",3,0,1,5518050,2
2020-02-29,"France",100,2,12,66987244,86
2020-02-29,"Georgia",1,0,0,3731000,1
2020-02-29,"Germany",79,0,16,82927922,63
2020-02-29,"Greece",4,0,0,10727668,4
2020-02-29,"Iceland",1,0,0,353574,1
2020-02-29,"India",3,0,3,1352617328,0
2020-02-29,"Iran",593,43,123,81800269,427
2020-02-29,"Iraq",13,0,0,38433600,13
2020-02-29,"Ireland",1,0,0,4853506,1
2020-02-29,"Israel",7,0,1,8883800,6
2020-02-29,"Italy",1128,29,50,60483973,1049
2020-02-29,"Japan",241,5,32,126529100,204
2020-02-29,"Kuwait",45,0,0,4137309,45
2020-02-29,"Lebanon",4,0,0,6848925,4
2020-02-29,"Lithuania",1,0,0,2789533,1
2020-02-29,"Luxembourg",1,0,0,607728,1
2020-02-29,"Malaysia",25,0,18,31528585,7
2020-02-29,"Mexico",4,0,0,126190788,4
2020-02-29,"Monaco",1,0,0,38682,1
2020-02-29,"Nepal",1,0,1,28087871,0
2020-02-29,"Netherlands",6,0,0,17231017,6
2020-02-29,"New Zealand",1,0,0,4885500,1
2020-02-29,"Nigeria",1,0,0,195874740,1
2020-02-29,"North Macedonia",1,0,0,2082958,1
2020-02-29,"Norway",15,0,0,5314336,15
2020-02-29,"Oman",6,0,1,4829483,5
2020-02-29,"Others",705,6,10,-Inf,689
2020-02-29,"Pakistan",4,0,0,212215030,4
2020-02-29,"Philippines",3,1,1,106651922,1
2020-02-29,"Qatar",1,0,0,2781677,1
2020-02-29,"Romania",3,0,0,19473936,3
2020-02-29,"Russia",2,0,2,144478050,0
2020-02-29,"San Marino",1,0,0,33785,1
2020-02-29,"Singapore",102,0,72,5638676,30
2020-02-29,"South Korea",3150,16,27,51635256,3107
2020-02-29,"Spain",45,0,2,46723749,43
2020-02-29,"Sri Lanka",1,0,1,21670000,0
2020-02-29,"Sweden",12,0,0,10183175,12
2020-02-29,"Switzerland",18,0,0,8516543,18
2020-02-29,"Taiwan",39,1,9,-Inf,29
2020-02-29,"Thailand",42,0,28,69428524,14
2020-02-29,"UK",23,0,8,66488991,15
2020-02-29,"United Arab Emirates",21,0,5,9630959,16
2020-02-29,"US",70,1,7,327167434,62
2020-02-29,"Vietnam",16,0,16,95540395,0
2020-03-01,"Afghanistan",1,0,0,37172386,1
2020-03-01,"Algeria",1,0,0,42228429,1
2020-03-01,"Armenia",1,0,0,2951776,1
2020-03-01,"Australia",27,1,11,24992369,15
2020-03-01,"Austria",14,0,0,8847037,14
2020-03-01,"Azerbaijan",3,0,0,9942334,3
2020-03-01,"Bahrain",47,0,0,1569439,47
2020-03-01,"Belarus",1,0,0,9485386,1
2020-03-01,"Belgium",2,0,1,11422068,1
2020-03-01,"Brazil",2,0,0,209469333,2
2020-03-01,"Cambodia",1,0,1,16249798,0
2020-03-01,"Canada",24,0,6,37058856,18
2020-03-01,"China",79932,2872,42162,1392730000,34898
2020-03-01,"Croatia",7,0,0,4089400,7
2020-03-01,"Czech Republic",3,0,0,10625695,3
2020-03-01,"Denmark",4,0,0,5797446,4
2020-03-01,"Dominican Republic",1,0,0,10627165,1
2020-03-01,"Ecuador",6,0,0,17084357,6
2020-03-01,"Egypt",2,0,1,98423595,1
2020-03-01,"Estonia",1,0,0,1320884,1
2020-03-01,"Finland",6,0,1,5518050,5
2020-03-01,"France",130,2,12,66987244,116
2020-03-01,"Georgia",3,0,0,3731000,3
2020-03-01,"Germany",130,0,16,82927922,114
2020-03-01,"Greece",7,0,0,10727668,7
2020-03-01,"Iceland",3,0,0,353574,3
2020-03-01,"India",3,0,3,1352617328,0
2020-03-01,"Iran",978,54,175,81800269,749
2020-03-01,"Iraq",19,0,0,38433600,19
2020-03-01,"Ireland",1,0,0,4853506,1
2020-03-01,"Israel",10,0,1,8883800,9
2020-03-01,"Italy",1694,34,83,60483973,1577
2020-03-01,"Japan",256,6,32,126529100,218
2020-03-01,"Kuwait",45,0,0,4137309,45
2020-03-01,"Lebanon",10,0,0,6848925,10
2020-03-01,"Lithuania",1,0,0,2789533,1
2020-03-01,"Luxembourg",1,0,0,607728,1
2020-03-01,"Malaysia",29,0,18,31528585,11
2020-03-01,"Mexico",5,0,0,126190788,5
2020-03-01,"Monaco",1,0,0,38682,1
2020-03-01,"Nepal",1,0,1,28087871,0
2020-03-01,"Netherlands",10,0,0,17231017,10
2020-03-01,"New Zealand",1,0,0,4885500,1
2020-03-01,"Nigeria",1,0,0,195874740,1
2020-03-01,"North Macedonia",1,0,0,2082958,1
2020-03-01,"Norway",19,0,0,5314336,19
2020-03-01,"Oman",6,0,1,4829483,5
2020-03-01,"Others",705,6,10,-Inf,689
