"date","country","region","confirmed","death","recovered","iso3","population"
2020-03-18,"Togo","",1,0,0,"TGO",7889094
2020-03-18,"Trinidad and Tobago","",7,0,0,"TTO",1389858
2020-03-18,"Tunisia","",29,0,0,"TUN",11565204
2020-03-18,"Turkey","",98,1,0,"TUR",82319724
2020-03-18,"UK","Channel Islands",6,0,0,"GBR",66488991
2020-03-18,"UK","Gibraltar",8,0,2,"GBR",66488991
2020-03-18,"UK","United Kingdom",2626,71,65,"GBR",66488991
2020-03-18,"UK","Cayman Islands",1,1,0,"GBR",66488991
2020-03-18,"UK","Montserrat",1,0,0,"GBR",66488991
2020-03-18,"Ukraine","",14,2,0,"UKR",44622516
2020-03-18,"United Arab Emirates","",113,0,26,"ARE",9630959
2020-03-18,"Uruguay","",50,0,0,"URY",3449299
2020-03-18,"US","Washington",1014,55,0,"USA",327167434
2020-03-18,"US","Illinois",162,1,0,"USA",327167434
2020-03-18,"US","Arizona",27,0,0,"USA",327167434
2020-03-18,"US","California",751,13,0,"USA",327167434
2020-03-18,"US","Alaska",6,0,0,"USA",327167434
2020-03-18,"US","Arkansas",33,0,0,"USA",327167434
2020-03-18,"US","Colorado",184,2,0,"USA",327167434
2020-03-18,"US","Connecticut",68,0,0,"USA",327167434
2020-03-18,"US","Delaware",19,0,0,"USA",327167434
2020-03-18,"US","Diamond Princess",47,0,0,"USA",327167434
2020-03-18,"US","District of Columbia",31,0,0,"USA",327167434
2020-03-18,"US","Florida",314,7,0,"USA",327167434
2020-03-18,"US","Georgia",199,3,0,"USA",327167434
2020-03-18,"US","Grand Princess",21,0,0,"USA",327167434
2020-03-18,"US","Hawaii",14,0,0,"USA",327167434
2020-03-18,"US","Idaho",9,0,0,"USA",327167434
2020-03-18,"US","Indiana",39,2,0,"USA",327167434
2020-03-18,"US","Iowa",29,0,0,"USA",327167434
2020-03-18,"US","Kansas",18,1,0,"USA",327167434
2020-03-18,"US","Kentucky",27,1,0,"USA",327167434
2020-03-18,"US","Louisiana",257,4,0,"USA",327167434
2020-03-18,"US","Maine",42,0,0,"USA",327167434
2020-03-18,"US","Maryland",85,0,0,"USA",327167434
2020-03-18,"US","Massachusetts",218,0,0,"USA",327167434
2020-03-18,"US","Michigan",83,0,0,"USA",327167434
2020-03-18,"US","Minnesota",77,0,0,"USA",327167434
2020-03-18,"US","Mississippi",34,0,0,"USA",327167434
2020-03-18,"US","Missouri",18,0,0,"USA",327167434
2020-03-18,"US","Montana",11,0,0,"USA",327167434
2020-03-18,"US","Nebraska",24,0,0,"USA",327167434
2020-03-18,"US","Nevada",55,1,0,"USA",327167434
2020-03-18,"US","New Hampshire",26,0,0,"USA",327167434
2020-03-18,"US","New Jersey",267,3,0,"USA",327167434
2020-03-18,"US","New Mexico",23,0,0,"USA",327167434
2020-03-18,"US","New York",2495,16,0,"USA",327167434
2020-03-18,"US","North Carolina",70,0,0,"USA",327167434
2020-03-18,"US","North Dakota",6,0,0,"USA",327167434
2020-03-18,"US","Ohio",86,0,0,"USA",327167434
2020-03-18,"US","Oklahoma",19,0,0,"USA",327167434
2020-03-18,"US","Oregon",68,2,0,"USA",327167434
2020-03-18,"US","Pennsylvania",152,0,0,"USA",327167434
2020-03-18,"US","Rhode Island",33,0,0,"USA",327167434
2020-03-18,"US","South Carolina",47,1,0,"USA",327167434
2020-03-18,"US","South Dakota",11,1,0,"USA",327167434
2020-03-18,"US","Tennessee",79,0,0,"USA",327167434
2020-03-18,"US","Texas",173,3,0,"USA",327167434
2020-03-18,"US","Utah",51,0,0,"USA",327167434
2020-03-18,"US","Vermont",18,0,0,"USA",327167434
2020-03-18,"US","Virginia",77,2,0,"USA",327167434
2020-03-18,"US","West Virginia",1,0,0,"USA",327167434
2020-03-18,"US","Wisconsin",92,0,0,"USA",327167434
2020-03-18,"US","Wyoming",15,0,0,"USA",327167434
2020-03-18,"US","Alabama",46,0,0,"USA",327167434
2020-03-18,"US","Puerto Rico",5,0,0,"USA",327167434
2020-03-18,"US","Guam",5,0,0,"USA",327167434
2020-03-18,"US","Virgin Islands",2,0,0,"USA",327167434
2020-03-18,"US","United States Virgin Islands",2,0,0,"USA",327167434
2020-03-18,"US","US",1,0,106,"USA",327167434
2020-03-18,"Uzbekistan","",15,0,0,"UZB",32955400
2020-03-18,"Vatican","",1,0,0,"VAT",NA
2020-03-18,"Venezuela","",36,0,0,"VEN",28870195
2020-03-18,"Vietnam","",75,0,16,"VNM",95540395
2020-03-18,"Zambia","",2,0,0,"ZMB",17351822
2020-03-19,"Afghanistan","",22,0,1,"AFG",37172386
2020-03-19,"Albania","",64,2,0,"ALB",2866376
2020-03-19,"Algeria","",87,9,32,"DZA",42228429
2020-03-19,"Andorra","",53,0,1,"AND",77006
2020-03-19,"Antigua and Barbuda","",1,0,0,"ATG",96286
2020-03-19,"Argentina","",97,3,3,"ARG",44494502
2020-03-19,"Armenia","",115,0,1,"ARM",2951776
2020-03-19,"Aruba","",4,0,0,"ABW",105845
2020-03-19,"Australia","New South Wales",307,5,4,"AUS",24992369
2020-03-19,"Australia","Victoria",121,0,8,"AUS",24992369
2020-03-19,"Australia","Queensland",144,0,8,"AUS",24992369
2020-03-19,"Australia","South Australia",42,0,3,"AUS",24992369
2020-03-19,"Australia","From Diamond Princess",0,0,0,"AUS",24992369
2020-03-19,"Australia","Western Australia",52,1,0,"AUS",24992369
2020-03-19,"Australia","Tasmania",10,0,3,"AUS",24992369
2020-03-19,"Australia","Northern Territory",1,0,0,"AUS",24992369
2020-03-19,"Australia","Australian Capital Territory",4,0,0,"AUS",24992369
2020-03-19,"Austria","",2013,6,9,"AUT",8847037
2020-03-19,"Azerbaijan","",44,1,6,"AZE",9942334
2020-03-19,"Bahamas","",3,0,0,"BHS",385640
2020-03-19,"Bahrain","",278,1,100,"BHR",1569439
2020-03-19,"Bangladesh","",17,1,3,"BGD",161356039
2020-03-19,"Barbados","",5,0,0,"BRB",286641
2020-03-19,"Belarus","",51,0,5,"BLR",9485386
2020-03-19,"Belgium","",1795,21,31,"BEL",11422068
2020-03-19,"Benin","",2,0,0,"BEN",11485048
2020-03-19,"Bhutan","",1,0,0,"BTN",754394
2020-03-19,"Bolivia","",12,0,0,"BOL",11353142
2020-03-19,"Bosnia and Herzegovina","",63,0,2,"BIH",3323929
2020-03-19,"Brazil","",621,6,2,"BRA",209469333
2020-03-19,"Brunei","",75,0,0,"BRN",428962
2020-03-19,"Bulgaria","",94,3,0,"BGR",7024216
2020-03-19,"Burkina Faso","",33,1,0,"BFA",19751535
2020-03-19,"Cambodia","",37,0,1,"KHM",16249798
2020-03-19,"Cameroon","",13,0,0,"CMR",25216237
2020-03-19,"Canada","Ontario",257,1,5,"CAN",37058856
2020-03-19,"Canada","British Columbia",231,7,4,"CAN",37058856
2020-03-19,"Canada","Alberta",119,0,0,"CAN",37058856
2020-03-19,"Canada","Quebec",121,1,0,"CAN",37058856
2020-03-19,"Canada","Grand Princess",9,0,0,"CAN",37058856
2020-03-19,"Canada","New Brunswick",11,0,0,"CAN",37058856
2020-03-19,"Canada","Manitoba",17,0,0,"CAN",37058856
2020-03-19,"Canada","Saskatchewan",16,0,0,"CAN",37058856
2020-03-19,"Canada","Newfoundland and Labrador",3,0,0,"CAN",37058856
2020-03-19,"Canada","Prince Edward Island",2,0,0,"CAN",37058856
2020-03-19,"Canada","Nova Scotia",14,0,0,"CAN",37058856
2020-03-19,"Central African Republic","",1,0,0,"CAF",4666377
2020-03-19,"Chad","",1,0,0,"TCD",15477751
2020-03-19,"Chile","",238,0,0,"CHL",18729160
2020-03-19,"China","Anhui",990,6,984,"CHN",1392730000
2020-03-19,"China","Beijing",480,8,380,"CHN",1392730000
2020-03-19,"China","Chongqing",576,6,570,"CHN",1392730000
2020-03-19,"China","Fujian",296,1,295,"CHN",1392730000
2020-03-19,"China","Gansu",134,2,91,"CHN",1392730000
2020-03-19,"China","Guangdong",1378,8,1318,"CHN",1392730000
2020-03-19,"China","Guangxi",253,2,250,"CHN",1392730000
2020-03-19,"China","Guizhou",146,2,144,"CHN",1392730000
2020-03-19,"China","Hainan",168,6,161,"CHN",1392730000
2020-03-19,"China","Hebei",318,6,310,"CHN",1392730000
2020-03-19,"China","Heilongjiang",483,13,460,"CHN",1392730000
2020-03-19,"China","Henan",1273,22,1250,"CHN",1392730000
2020-03-19,"China","Hong Kong",208,4,95,"CHN",1392730000
2020-03-19,"China","Hubei",67800,3130,57682,"CHN",1392730000
2020-03-19,"China","Hunan",1018,4,1014,"CHN",1392730000
2020-03-19,"China","Inner Mongolia",75,1,74,"CHN",1392730000
2020-03-19,"China","Jiangsu",631,0,631,"CHN",1392730000
2020-03-19,"China","Jiangxi",935,1,934,"CHN",1392730000
2020-03-19,"China","Jilin",93,1,92,"CHN",1392730000
2020-03-19,"China","Liaoning",125,1,122,"CHN",1392730000
2020-03-19,"China","Macau",17,0,10,"CHN",1392730000
2020-03-19,"China","Ningxia",75,0,75,"CHN",1392730000
2020-03-19,"China","Qinghai",18,0,18,"CHN",1392730000
2020-03-19,"China","Shaanxi",246,3,237,"CHN",1392730000
2020-03-19,"China","Shandong",761,7,747,"CHN",1392730000
2020-03-19,"China","Shanghai",363,3,326,"CHN",1392730000
2020-03-19,"China","Shanxi",133,0,133,"CHN",1392730000
2020-03-19,"China","Sichuan",540,3,536,"CHN",1392730000
2020-03-19,"China","Tianjin",137,3,133,"CHN",1392730000
2020-03-19,"China","Tibet",1,0,1,"CHN",1392730000
2020-03-19,"China","Xinjiang",76,3,73,"CHN",1392730000
2020-03-19,"China","Yunnan",176,2,172,"CHN",1392730000
2020-03-19,"China","Zhejiang",1233,1,1217,"CHN",1392730000
2020-03-19,"Colombia","",102,0,1,"COL",49648685
2020-03-19,"Congo (Brazzaville)","",3,0,0,"COG",5244363
2020-03-19,"Congo (Kinshasa)","",14,0,0,"COD",84068091
2020-03-19,"Costa Rica","",69,1,0,"CRI",4999441
2020-03-19,"Croatia","",105,1,5,"HRV",4089400
2020-03-19,"Cruise Ship","Ship",712,7,325,NA,NA
2020-03-19,"Cuba","",11,1,0,"CUB",11338138
2020-03-19,"Cyprus","",67,0,0,"CYP",1189265
2020-03-19,"Czech Republic","",694,0,3,"CZE",10625695
2020-03-19,"Denmark","Denmark",1151,6,1,"DNK",5797446
2020-03-19,"Denmark","Faroe Islands",72,0,0,"DNK",5797446
2020-03-19,"Denmark","Greenland",2,0,0,"DNK",5797446
2020-03-19,"Djibouti","",1,0,0,"DJI",958920
2020-03-19,"Dominican Republic","",34,2,0,"DOM",10627165
2020-03-19,"Ecuador","",199,3,0,"ECU",17084357
2020-03-19,"Egypt","",256,6,32,"EGY",98423595
2020-03-19,"El Salvador","",1,0,0,"SLV",6420744
2020-03-19,"Equatorial Guinea","",6,0,0,"GNQ",1308974
2020-03-19,"Estonia","",267,0,1,"EST",1320884
2020-03-19,"Eswatini","",1,0,0,NA,NA
2020-03-19,"Ethiopia","",6,0,0,"ETH",109224559
2020-03-19,"Fiji","",1,0,0,"FJI",883483
2020-03-19,"Finland","",400,0,10,"FIN",5518050
2020-03-19,"France","France",10871,243,12,"FRA",66987244
2020-03-19,"France","Saint Barthelemy",3,0,0,"FRA",66987244
2020-03-19,"France","St Martin",4,0,0,"FRA",66987244
2020-03-19,"France","French Polynesia",6,0,0,"FRA",66987244
2020-03-19,"France","French Guiana",0,0,0,"FRA",66987244
2020-03-19,"France","Mayotte",0,0,0,"FRA",66987244
2020-03-19,"France","Guadeloupe",0,0,0,"FRA",66987244
2020-03-19,"France","Reunion",0,0,0,"FRA",66987244
2020-03-19,"France","New Caledonia",2,0,0,"FRA",66987244
2020-03-19,"French Guiana","",11,0,0,"GUF",NA
2020-03-19,"Gabon","",1,0,0,"GAB",2119275
2020-03-19,"Gambia","",1,0,0,"GMB",2280102
2020-03-19,"Georgia","",40,0,1,"GEO",3731000
2020-03-19,"Germany","",15320,44,113,"DEU",82927922
2020-03-19,"Ghana","",11,0,0,"GHA",29767108
2020-03-19,"Greece","",418,6,8,"GRC",10727668
2020-03-19,"Greenland","",0,0,0,"GRL",56025
2020-03-19,"Guadeloupe","",33,0,0,"GLP",NA
2020-03-19,"Guam","",0,0,0,"GUM",165768
2020-03-19,"Guatemala","",9,1,0,"GTM",17247807
2020-03-19,"Guernsey","",0,0,0,"GGY",NA
2020-03-19,"Guinea","",1,0,0,"GIN",12414318
2020-03-19,"Guyana","",7,1,0,"GUY",779004
2020-03-19,"Honduras","",12,0,0,"HND",9587522
2020-03-19,"Hungary","",73,1,2,"HUN",9768785
2020-03-19,"Iceland","",330,1,5,"ISL",353574
2020-03-19,"India","",194,4,15,"IND",1352617328
2020-03-19,"Indonesia","",311,25,11,"IDN",267663435
2020-03-19,"Iran","",18407,1284,5710,"IRN",81800269
2020-03-19,"Iraq","",192,13,43,"IRQ",38433600
2020-03-19,"Ireland","",557,3,5,"IRL",4853506
2020-03-19,"Israel","",677,0,11,"ISR",8883800
2020-03-19,"Italy","Abruzzo",385,11,8,"ITA",1315196
2020-03-19,"Italy","Basilicata",37,0,0,"ITA",567118
2020-03-19,"Italy","Calabria",169,3,2,"ITA",1956687
2020-03-19,"Italy","Campania",652,17,30,"ITA",5826860
2020-03-19,"Italy","Emilia-Romagna",5214,531,177,"ITA",4452629
2020-03-19,"Italy","Friuli Venezia Giulia",599,36,41,"ITA",1216853
2020-03-19,"Italy","Lazio",823,38,44,"ITA",5896693
2020-03-19,"Italy","Liguria",1059,91,85,"ITA",1556981
2020-03-19,"Italy","Lombardia",19884,2168,3778,"ITA",10036258
2020-03-19,"Italy","Marche",1737,115,0,"ITA",1531753
2020-03-19,"Italy","Molise",46,2,6,"ITA",308493
2020-03-19,"Italy","P.A. Bolzano",436,14,1,"ITA",527750
2020-03-19,"Italy","P.A. Trento",523,12,20,"ITA",539898
2020-03-19,"Italy","Piemonte",2932,175,3,"ITA",4375865
2020-03-19,"Italy","Puglia",478,25,4,"ITA",4048242
2020-03-19,"Italy","Sardegna",206,2,0,"ITA",1648176
2020-03-19,"Italy","Sicilia",340,4,15,"ITA",5026989
2020-03-19,"Italy","Toscana",1482,38,22,"ITA",3736968
2020-03-19,"Italy","Umbria",334,2,4,"ITA",884640
2020-03-19,"Italy","Valle d'Aosta",215,6,0,"ITA",126202
2020-03-19,"Italy","Veneto",3484,115,200,"ITA",4903722
2020-03-19,"Ivory Coast","",9,0,1,"CIV",25069229
2020-03-19,"Jamaica","",15,1,2,"JAM",2934855
2020-03-19,"Japan","",924,29,150,"JPN",126529100
2020-03-19,"Jersey","",0,0,0,"JEY",NA
2020-03-19,"Jordan","",69,0,1,"JOR",9956011
2020-03-19,"Kazakhstan","",44,0,0,"KAZ",18276499
2020-03-19,"Kenya","",7,0,0,"KEN",51393010
2020-03-19,"Kuwait","",148,0,18,"KWT",4137309
2020-03-19,"Kyrgyzstan","",3,0,0,"KGZ",6315800
2020-03-19,"Latvia","",86,0,1,"LVA",1926542
2020-03-19,"Lebanon","",157,4,4,"LBN",6848925
2020-03-19,"Liberia","",2,0,0,"LBR",4818977
2020-03-19,"Liechtenstein","",28,0,0,"LIE",37910
2020-03-19,"Lithuania","",36,0,1,"LTU",2789533
2020-03-19,"Luxembourg","",335,4,0,"LUX",607728
2020-03-19,"Malaysia","",900,2,75,"MYS",31528585
2020-03-19,"Maldives","",13,0,0,"MDV",515696
2020-03-19,"Malta","",53,0,2,"MLT",483530
2020-03-19,"Martinique","",23,1,0,"MTQ",NA
2020-03-19,"Mauritania","",2,0,0,"MRT",4403319
2020-03-19,"Mauritius","",3,0,0,"MUS",1265303
2020-03-19,"Mayotte","",3,0,0,"MYT",NA
2020-03-19,"Mexico","",118,1,4,"MEX",126190788
2020-03-19,"Moldova","",49,1,1,"MDA",3545883
2020-03-19,"Monaco","",7,0,0,"MCO",38682
2020-03-19,"Mongolia","",6,0,0,"MNG",3170208
2020-03-19,"Montenegro","",3,0,0,"MNE",622345
2020-03-19,"Morocco","",63,2,1,"MAR",36029138
2020-03-19,"Namibia","",3,0,0,"NAM",2448255
2020-03-19,"Nepal","",1,0,1,"NPL",28087871
2020-03-19,"Netherlands","Curacao",3,1,0,"NLD",17231017
2020-03-19,"Netherlands","Netherlands",2460,76,2,"NLD",17231017
2020-03-19,"Netherlands","Aruba",2,0,0,"NLD",17231017
2020-03-19,"New Zealand","",28,0,0,"NZL",4885500
2020-03-19,"Nicaragua","",1,0,0,"NIC",6465513
2020-03-19,"Nigeria","",8,0,1,"NGA",195874740
2020-03-19,"North Macedonia","",48,0,1,"MKD",2082958
2020-03-19,"Norway","",1746,7,1,"NOR",5314336
2020-03-19,"Oman","",48,0,12,"OMN",4829483
2020-03-19,"Pakistan","",454,2,13,"PAK",212215030
2020-03-19,"Panama","",109,1,0,"PAN",4176873
2020-03-19,"Paraguay","",11,0,0,"PRY",6956071
2020-03-19,"Peru","",234,0,1,"PER",31989256
2020-03-19,"Philippines","",217,17,8,"PHL",106651922
2020-03-19,"Poland","",355,5,1,"POL",37978548
2020-03-19,"Portugal","",785,3,3,"PRT",10281762
2020-03-19,"Puerto Rico","",0,0,0,"PRI",3195153
2020-03-19,"Qatar","",460,0,4,"QAT",2781677
2020-03-19,"Reunion","",14,0,0,NA,NA
2020-03-19,"Romania","",277,0,25,"ROU",19473936
2020-03-19,"Russia","",199,1,9,"RUS",144478050
2020-03-19,"Rwanda","",8,0,0,"RWA",12301939
2020-03-19,"Saint Lucia","",2,0,0,"LCA",181889
2020-03-19,"Saint Vincent and the Grenadines","",1,0,0,"VCT",110210
2020-03-19,"San Marino","",119,11,4,"SMR",33785
2020-03-19,"Saudi Arabia","",274,0,6,"SAU",33699947
2020-03-19,"Senegal","",31,0,2,"SEN",15854360
2020-03-19,"Serbia","",105,0,1,"SRB",6982084
2020-03-19,"Seychelles","",6,0,0,"SYC",96762
2020-03-19,"Singapore","",345,0,114,"SGP",5638676
2020-03-19,"Slovakia","",123,1,0,"SVK",5447011
2020-03-19,"Slovenia","",286,1,0,"SVN",2067372
2020-03-19,"Somalia","",1,0,0,"SOM",15008154
2020-03-19,"South Africa","",150,0,0,"ZAF",57779622
2020-03-19,"South Korea","",8565,91,1540,"KOR",51635256
2020-03-19,"Spain","",17963,830,1107,"ESP",46723749
2020-03-19,"Sri Lanka","",60,0,3,"LKA",21670000
2020-03-19,"Sudan","",2,1,0,"SDN",41801533
2020-03-19,"Suriname","",1,0,0,"SUR",575991
2020-03-19,"Sweden","",1439,11,16,"SWE",10183175
2020-03-19,"Switzerland","",4075,41,15,"CHE",8516543
2020-03-19,"Taiwan","",108,1,26,"TWN",NA
2020-03-19,"Tanzania","",6,0,0,"TZA",56318348
2020-03-19,"Thailand","",272,1,42,"THA",69428524
2020-03-19,"Togo","",1,0,0,"TGO",7889094
2020-03-19,"Trinidad and Tobago","",9,0,0,"TTO",1389858
2020-03-19,"Tunisia","",39,1,0,"TUN",11565204
2020-03-19,"Turkey","",192,3,0,"TUR",82319724
2020-03-19,"UK","Channel Islands",11,0,0,"GBR",66488991
2020-03-19,"UK","Gibraltar",10,0,2,"GBR",66488991
2020-03-19,"UK","United Kingdom",2689,137,65,"GBR",66488991
2020-03-19,"UK","Cayman Islands",3,1,0,"GBR",66488991
2020-03-19,"UK","Montserrat",1,0,0,"GBR",66488991
2020-03-19,"UK","Bermuda",2,0,0,"GBR",66488991
2020-03-19,"Ukraine","",16,2,0,"UKR",44622516
2020-03-19,"United Arab Emirates","",140,0,31,"ARE",9630959
2020-03-19,"Uruguay","",79,0,0,"URY",3449299
2020-03-19,"US","Washington",1376,74,0,"USA",327167434
2020-03-19,"US","Illinois",422,4,0,"USA",327167434
2020-03-19,"US","Arizona",45,0,0,"USA",327167434
2020-03-19,"US","California",952,18,0,"USA",327167434
2020-03-19,"US","Alaska",9,0,0,"USA",327167434
2020-03-19,"US","Arkansas",62,0,0,"USA",327167434
2020-03-19,"US","Colorado",277,4,0,"USA",327167434
2020-03-19,"US","Connecticut",159,2,0,"USA",327167434
2020-03-19,"US","Delaware",30,0,0,"USA",327167434
2020-03-19,"US","Diamond Princess",47,0,0,"USA",327167434
2020-03-19,"US","District of Columbia",40,0,0,"USA",327167434
2020-03-19,"US","Florida",417,9,0,"USA",327167434
2020-03-19,"US","Georgia",287,10,0,"USA",327167434
2020-03-19,"US","Grand Princess",22,0,0,"USA",327167434
2020-03-19,"US","Hawaii",16,0,0,"USA",327167434
2020-03-19,"US","Idaho",11,0,0,"USA",327167434
2020-03-19,"US","Indiana",60,2,0,"USA",327167434
2020-03-19,"US","Iowa",44,0,0,"USA",327167434
2020-03-19,"US","Kansas",34,1,0,"USA",327167434
2020-03-19,"US","Kentucky",37,2,0,"USA",327167434
2020-03-19,"US","Louisiana",392,10,0,"USA",327167434
2020-03-19,"US","Maine",52,0,0,"USA",327167434
2020-03-19,"US","Maryland",107,1,0,"USA",327167434
2020-03-19,"US","Massachusetts",328,0,0,"USA",327167434
2020-03-19,"US","Michigan",334,3,0,"USA",327167434
2020-03-19,"US","Minnesota",89,0,0,"USA",327167434
2020-03-19,"US","Mississippi",50,1,0,"USA",327167434
2020-03-19,"US","Missouri",31,1,0,"USA",327167434
2020-03-19,"US","Montana",11,0,0,"USA",327167434
2020-03-19,"US","Nebraska",29,0,0,"USA",327167434
2020-03-19,"US","Nevada",95,1,0,"USA",327167434
2020-03-19,"US","New Hampshire",44,0,0,"USA",327167434
2020-03-19,"US","New Jersey",742,9,0,"USA",327167434
2020-03-19,"US","New Mexico",35,0,0,"USA",327167434
2020-03-19,"US","New York",5365,34,0,"USA",327167434
2020-03-19,"US","North Carolina",123,0,0,"USA",327167434
2020-03-19,"US","North Dakota",18,0,0,"USA",327167434
2020-03-19,"US","Ohio",119,0,0,"USA",327167434
2020-03-19,"US","Oklahoma",44,1,0,"USA",327167434
2020-03-19,"US","Oregon",88,3,0,"USA",327167434
2020-03-19,"US","Pennsylvania",206,1,0,"USA",327167434
2020-03-19,"US","Rhode Island",44,0,0,"USA",327167434
2020-03-19,"US","South Carolina",81,1,0,"USA",327167434
2020-03-19,"US","South Dakota",11,1,0,"USA",327167434
2020-03-19,"US","Tennessee",154,0,0,"USA",327167434
2020-03-19,"US","Texas",260,5,0,"USA",327167434
2020-03-19,"US","Utah",80,0,0,"USA",327167434
2020-03-19,"US","Vermont",22,0,0,"USA",327167434
2020-03-19,"US","Virginia",99,2,0,"USA",327167434
2020-03-19,"US","West Virginia",2,0,0,"USA",327167434
2020-03-19,"US","Wisconsin",159,0,0,"USA",327167434
2020-03-19,"US","Wyoming",18,0,0,"USA",327167434
2020-03-19,"US","Alabama",78,0,0,"USA",327167434
2020-03-19,"US","Puerto Rico",5,0,0,"USA",327167434
2020-03-19,"US","Guam",12,0,0,"USA",327167434
2020-03-19,"US","Virgin Islands",3,0,0,"USA",327167434
2020-03-19,"US","United States Virgin Islands",2,0,0,"USA",327167434
2020-03-19,"US","US",1,0,108,"USA",327167434
2020-03-19,"Uzbekistan","",23,0,0,"UZB",32955400
2020-03-19,"Vatican","",1,0,0,"VAT",NA
2020-03-19,"Venezuela","",42,0,0,"VEN",28870195
2020-03-19,"Vietnam","",85,0,16,"VNM",95540395
2020-03-19,"Zambia","",2,0,0,"ZMB",17351822
2020-03-20,"Afghanistan","",24,0,1,"AFG",37172386
2020-03-20,"Albania","",70,2,0,"ALB",2866376
2020-03-20,"Algeria","",90,11,32,"DZA",42228429
2020-03-20,"Andorra","",75,0,1,"AND",77006
2020-03-20,"Angola","",1,0,0,"AGO",30809762
2020-03-20,"Antigua and Barbuda","",1,0,0,"ATG",96286
2020-03-20,"Argentina","",128,3,3,"ARG",44494502
2020-03-20,"Armenia","",136,0,1,"ARM",2951776
2020-03-20,"Australia","New South Wales",353,6,4,"AUS",24992369
2020-03-20,"Australia","Victoria",121,0,8,"AUS",24992369
2020-03-20,"Australia","Queensland",184,0,8,"AUS",24992369
2020-03-20,"Australia","South Australia",50,0,3,"AUS",24992369
2020-03-20,"Australia","From Diamond Princess",0,0,0,"AUS",24992369
2020-03-20,"Australia","Western Australia",64,1,0,"AUS",24992369
2020-03-20,"Australia","Tasmania",10,0,3,"AUS",24992369
2020-03-20,"Australia","Northern Territory",3,0,0,"AUS",24992369
2020-03-20,"Australia","Australian Capital Territory",6,0,0,"AUS",24992369
2020-03-20,"Austria","",2388,6,9,"AUT",8847037
2020-03-20,"Azerbaijan","",44,1,6,"AZE",9942334
2020-03-20,"Bahamas","",3,0,0,"BHS",385640
2020-03-20,"Bahrain","",285,1,100,"BHR",1569439
2020-03-20,"Bangladesh","",20,1,3,"BGD",161356039
2020-03-20,"Barbados","",5,0,0,"BRB",286641
2020-03-20,"Belarus","",69,0,5,"BLR",9485386
2020-03-20,"Belgium","",2257,37,1,"BEL",11422068
2020-03-20,"Benin","",2,0,0,"BEN",11485048
2020-03-20,"Bhutan","",2,0,0,"BTN",754394
2020-03-20,"Bolivia","",15,0,0,"BOL",11353142
2020-03-20,"Bosnia and Herzegovina","",89,0,2,"BIH",3323929
2020-03-20,"Brazil","",793,11,2,"BRA",209469333
2020-03-20,"Brunei","",78,0,1,"BRN",428962
2020-03-20,"Bulgaria","",127,3,0,"BGR",7024216
2020-03-20,"Burkina Faso","",40,1,0,"BFA",19751535
2020-03-20,"Cabo Verde","",1,0,0,NA,NA
2020-03-20,"Cambodia","",51,0,1,"KHM",16249798
2020-03-20,"Cameroon","",20,0,0,"CMR",25216237
2020-03-20,"Canada","Ontario",308,2,5,"CAN",37058856
2020-03-20,"Canada","British Columbia",271,8,4,"CAN",37058856
2020-03-20,"Canada","Alberta",146,1,0,"CAN",37058856
2020-03-20,"Canada","Quebec",139,1,0,"CAN",37058856
2020-03-20,"Canada","Grand Princess",10,0,0,"CAN",37058856
2020-03-20,"Canada","New Brunswick",11,0,0,"CAN",37058856
2020-03-20,"Canada","Manitoba",17,0,0,"CAN",37058856
2020-03-20,"Canada","Saskatchewan",20,0,0,"CAN",37058856
2020-03-20,"Canada","Newfoundland and Labrador",4,0,0,"CAN",37058856
2020-03-20,"Canada","Prince Edward Island",2,0,0,"CAN",37058856
2020-03-20,"Canada","Nova Scotia",15,0,0,"CAN",37058856
2020-03-20,"Central African Republic","",3,0,0,"CAF",4666377
2020-03-20,"Chad","",1,0,0,"TCD",15477751
2020-03-20,"Chile","",434,0,6,"CHL",18729160
2020-03-20,"China","Anhui",990,6,984,"CHN",1392730000
2020-03-20,"China","Beijing",491,8,390,"CHN",1392730000
2020-03-20,"China","Chongqing",576,6,570,"CHN",1392730000
2020-03-20,"China","Fujian",299,1,295,"CHN",1392730000
2020-03-20,"China","Gansu",134,2,98,"CHN",1392730000
2020-03-20,"China","Guangdong",1395,8,1323,"CHN",1392730000
2020-03-20,"China","Guangxi",254,2,250,"CHN",1392730000
2020-03-20,"China","Guizhou",146,2,144,"CHN",1392730000
2020-03-20,"China","Hainan",168,6,161,"CHN",1392730000
2020-03-20,"China","Hebei",318,6,310,"CHN",1392730000
2020-03-20,"China","Heilongjiang",484,13,463,"CHN",1392730000
2020-03-20,"China","Henan",1273,22,1250,"CHN",1392730000
2020-03-20,"China","Hong Kong",256,4,98,"CHN",1392730000
2020-03-20,"China","Hubei",67800,3133,58382,"CHN",1392730000
2020-03-20,"China","Hunan",1018,4,1014,"CHN",1392730000
2020-03-20,"China","Inner Mongolia",75,1,74,"CHN",1392730000
2020-03-20,"China","Jiangsu",631,0,631,"CHN",1392730000
2020-03-20,"China","Jiangxi",935,1,934,"CHN",1392730000
2020-03-20,"China","Jilin",93,1,92,"CHN",1392730000
2020-03-20,"China","Liaoning",126,2,122,"CHN",1392730000
2020-03-20,"China","Macau",17,0,10,"CHN",1392730000
2020-03-20,"China","Ningxia",75,0,75,"CHN",1392730000
